control,dataset,baseline,backbone,backbone_variant,probe,run_id,layer,layer_label,original_accuracy,original_voe_accuracy,original_roc_auc,all_true_accuracy,all_false_accuracy,prediction_file,summary_path,source_run_dir,original_pair_consistency,all_true_pair_consistency,all_true_voe_accuracy,all_false_pair_consistency,all_false_voe_accuracy
single_frame,intphys2_single_frame,single_frame,jepa_v2_1,vitG_384,temporal_attn,24459170,48.0,48,50.0,15.68627450980392,0.4838523644752018,76.47058823529412,23.52941176470588,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_jepa_v2_1_vitG_384_temporal_attn_24459170/layer_48/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_jepa_v2_1_vitG_384_temporal_attn_24459170/layer_48/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_jepa_v2_1_vitG_384_temporal_attn_24459170,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,ltx_video,ltxv_13b_0_9_8_distilled,temporal_attn,24459173,34.0,noise_0.2_block_24,47.05882352941176,7.84313725490196,0.4666474432910419,85.29411764705883,14.705882352941178,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24459173/layer_noise_0.2_block_24/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24459173/layer_noise_0.2_block_24/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24459173,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,ltx_video,ltxv_13b_0_9_8_distilled,temporal_attn,24462686,36.0,noise_0.2_block_48,47.05882352941176,7.84313725490196,0.4430026912725874,28.431372549019606,71.56862745098039,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462686/layer_noise_0.2_block_48/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462686/layer_noise_0.2_block_48/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462686,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,ltx_video,ltxv_13b_0_9_8_distilled,temporal_attn,24462687,38.0,noise_0.1_block_24,50.49019607843137,15.68627450980392,0.5093713956170703,99.50980392156865,0.4901960784313725,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462687/layer_noise_0.1_block_24/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462687/layer_noise_0.1_block_24/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462687,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,ltx_video,ltxv_13b_0_9_8_distilled,temporal_attn,24462688,39.0,noise_0.1_block_36,49.50980392156863,11.76470588235294,0.4674163783160323,99.50980392156865,0.4901960784313725,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462688/layer_noise_0.1_block_36/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462688/layer_noise_0.1_block_36/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462688,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,videomae,vit_huge_16_224,temporal_attn,24459171,8.0,8,53.92156862745098,15.68627450980392,0.5083621683967705,60.78431372549019,39.21568627450981,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171/layer_8/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171/layer_8/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,videomae,vit_huge_16_224,temporal_attn,24459171,16.0,16,50.0,13.725490196078432,0.51720492118416,100.0,0.0,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171/layer_16/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171/layer_16/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,videomae,vit_huge_16_224,temporal_attn,24459171,24.0,24,50.0,17.647058823529413,0.5031718569780853,100.0,0.0,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171/layer_24/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171/layer_24/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,videomae,vit_huge_16_224,temporal_attn,24459171,32.0,32,52.45098039215687,21.568627450980397,0.5127835447904652,88.72549019607843,11.27450980392157,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171/layer_32/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171/layer_32/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_vit_huge_16_224_temporal_attn_24459171,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,videomae_v2,vit_giant_16_224,temporal_attn,24459172,10.0,10,49.50980392156863,15.68627450980392,0.5227797001153403,0.4901960784313725,99.50980392156865,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172/layer_10/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172/layer_10/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,videomae_v2,vit_giant_16_224,temporal_attn,24459172,20.0,20,50.49019607843137,19.607843137254903,0.4986063052672049,99.50980392156865,0.4901960784313725,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172/layer_20/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172/layer_20/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,videomae_v2,vit_giant_16_224,temporal_attn,24459172,30.0,30,50.0,11.76470588235294,0.5017301038062284,0.0,100.0,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172/layer_30/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172/layer_30/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172,,,0.0,,0.0
single_frame,intphys2_single_frame,single_frame,videomae_v2,vit_giant_16_224,temporal_attn,24459172,40.0,40,46.5686274509804,17.647058823529413,0.5045174932718185,20.098039215686278,79.90196078431373,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172/layer_40/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172/layer_40/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_single_frame/intphys2_single_frame_videomae_v2_vit_giant_16_224_temporal_attn_24459172,,,0.0,,0.0
