config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_10,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_10__seed_102,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,10,10,102,artifact,complete,voe_accuracy,voe_accuracy,17.218543,51.490066,15.686275,54.411765,13.72549,51.960784,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_10/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_10/seed_102/layer_10/eval,results/verified_layerwise_probe_configs.csv,78,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20__seed_101,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,20,20,101,artifact,complete,voe_accuracy,voe_accuracy,97.350993,82.94702,33.333333,60.294118,41.176471,57.843137,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20/seed_101/layer_20/eval,results/verified_layerwise_probe_configs.csv,79,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20__seed_102,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,20,20,102,artifact,complete,voe_accuracy,voe_accuracy,100,97.682119,37.254902,61.27451,37.254902,59.803922,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20/seed_102/layer_20/eval,results/verified_layerwise_probe_configs.csv,79,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30__seed_101,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,30,30,101,artifact,complete,voe_accuracy,voe_accuracy,93.377483,92.218543,37.254902,64.215686,35.294118,62.254902,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30/seed_101/layer_30/eval,results/verified_layerwise_probe_configs.csv,80,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30__seed_102,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,30,30,102,artifact,complete,voe_accuracy,voe_accuracy,90.066225,91.059603,39.215686,63.72549,39.215686,59.313725,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30/seed_102/layer_30/eval,results/verified_layerwise_probe_configs.csv,80,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40__seed_101,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,40,40,101,artifact,complete,voe_accuracy,voe_accuracy,100,98.675497,25.490196,60.784314,39.215686,62.254902,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40/seed_101/layer_40/eval,results/verified_layerwise_probe_configs.csv,81,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40__seed_102,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,40,40,102,artifact,complete,voe_accuracy,voe_accuracy,100,96.688742,17.647059,60.294118,41.176471,59.313725,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40/seed_102/layer_40/eval,results/verified_layerwise_probe_configs.csv,81,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,3,3,101,artifact,complete,voe_accuracy,voe_accuracy,15.89404,50.496689,9.803922,51.960784,0,49.509804,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3/seed_101/layer_3/eval,results/verified_layerwise_probe_configs.csv,122,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,3,3,102,artifact,complete,voe_accuracy,voe_accuracy,21.854305,50.331126,15.686275,51.960784,19.607843,51.470588,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3/seed_102/layer_3/eval,results/verified_layerwise_probe_configs.csv,122,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,43.046358,55.13245,27.45098,53.431373,21.568627,52.45098,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,123,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,43.708609,56.953642,29.411765,54.411765,29.411765,55.392157,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,123,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,9,9,101,artifact,complete,voe_accuracy,voe_accuracy,47.682119,61.754967,45.098039,59.803922,37.254902,56.372549,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9/seed_101/layer_9/eval,results/verified_layerwise_probe_configs.csv,124,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,9,9,102,artifact,complete,voe_accuracy,voe_accuracy,49.668874,67.715232,49.019608,59.803922,39.215686,56.862745,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9/seed_102/layer_9/eval,results/verified_layerwise_probe_configs.csv,124,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,67.549669,69.205298,33.333333,59.803922,27.45098,57.843137,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,125,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,60.927152,67.715232,31.372549,58.823529,29.411765,57.352941,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,125,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,3,3,101,artifact,complete,voe_accuracy,voe_accuracy,8.609272,50,9.803922,50,13.72549,50,20,20,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3/seed_101/layer_3/eval,results/verified_layerwise_probe_configs.csv,126,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,3,3,102,artifact,complete,voe_accuracy,voe_accuracy,5.298013,50,3.921569,50,9.803922,50,20,20,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3/seed_102/layer_3/eval,results/verified_layerwise_probe_configs.csv,126,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,29.801325,51.490066,23.529412,51.960784,27.45098,50.980392,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,127,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,31.788079,51.986755,15.686275,52.45098,15.686275,51.470588,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,127,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,9,9,101,artifact,complete,voe_accuracy,voe_accuracy,45.033113,61.754967,49.019608,58.823529,39.215686,57.843137,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9/seed_101/layer_9/eval,results/verified_layerwise_probe_configs.csv,128,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,9,9,102,artifact,complete,voe_accuracy,voe_accuracy,43.708609,59.768212,45.098039,56.862745,39.215686,54.411765,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9/seed_102/layer_9/eval,results/verified_layerwise_probe_configs.csv,128,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,72.18543,78.311258,45.098039,62.254902,25.490196,57.352941,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,129,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,97.350993,89.735099,45.098039,63.72549,33.333333,55.392157,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,129,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,3,3,101,artifact,complete,pair_consistency,pair_consistency,36.593592,64.300169,32.355915,61.779575,32.052578,61.32457,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3/seed_101/layer_3/eval,results/verified_layerwise_probe_configs.csv,374,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,3,3,102,artifact,complete,pair_consistency,pair_consistency,35.952782,63.726813,33.164813,61.880688,31.445905,60.869565,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3/seed_102/layer_3/eval,results/verified_layerwise_probe_configs.csv,374,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,6,6,101,artifact,complete,pair_consistency,pair_consistency,44.924115,68.937605,39.433771,65.217391,38.220425,64.914055,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,375,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,6,6,102,artifact,complete,pair_consistency,pair_consistency,44.789207,68.752108,39.130435,65.267947,39.231547,65.267947,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,375,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,9,9,101,artifact,complete,pair_consistency,pair_consistency,45.699831,69.662732,42.568251,65.925177,38.422649,63.700708,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9/seed_101/layer_9/eval,results/verified_layerwise_probe_configs.csv,376,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,9,9,102,artifact,complete,pair_consistency,pair_consistency,46.374368,69.881956,42.264914,65.925177,38.422649,64.105157,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9/seed_102/layer_9/eval,results/verified_layerwise_probe_configs.csv,376,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,12,12,101,artifact,complete,pair_consistency,pair_consistency,49.106239,71.062395,44.084934,67.644085,41.152679,65.672396,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,377,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,12,12,102,artifact,complete,pair_consistency,pair_consistency,49.510961,71.264755,45.096057,67.745197,40.546006,65.166835,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,377,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,3,3,101,artifact,complete,pair_consistency,pair_consistency,83.777403,91.669477,52.275025,72.800809,49.443883,70.57634,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3/seed_101/layer_3/eval,results/verified_layerwise_probe_configs.csv,378,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,3,3,102,artifact,complete,pair_consistency,pair_consistency,88.128162,93.86172,53.083923,73.205258,49.949444,70.525784,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3/seed_102/layer_3/eval,results/verified_layerwise_probe_configs.csv,378,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_6,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_6__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,6,6,101,artifact,complete,pair_consistency,pair_consistency,92.580101,96.273187,64.610718,80.030334,61.779575,78.109201,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,379,,,,artifact metrics read from train_eval_summary.json
