config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,24,24,102,artifact,complete,pair_consistency,pair_consistency,96.08769,97.925801,91.911021,95.551062,91.708797,95.500506,29,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,397,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,6,6,101,artifact,complete,pair_consistency,pair_consistency,93.558179,96.728499,64.812942,78.867543,65.318504,79.069767,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,430,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6__seed_102,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,6,6,102,artifact,complete,pair_consistency,pair_consistency,85.767285,92.22597,70.171891,82.608696,67.037412,81.142568,30,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,430,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,12,12,101,artifact,complete,pair_consistency,pair_consistency,91.197302,95.379427,78.665319,88.068756,76.845298,86.602629,28,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,431,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12__seed_102,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,12,12,102,artifact,complete,pair_consistency,pair_consistency,85.666105,92.445194,72.901921,84.934277,71.48635,83.619818,28,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,431,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,18,18,101,artifact,complete,pair_consistency,pair_consistency,94.030354,96.82968,85.54095,91.911021,84.732053,91.253792,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,432,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18__seed_102,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,18,18,102,artifact,complete,pair_consistency,pair_consistency,93.659359,96.762226,89.686552,94.388271,87.360971,93.073812,27,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,432,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,24,24,101,artifact,complete,pair_consistency,pair_consistency,96.897133,98.448567,91.708797,95.70273,90.192113,94.691608,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,433,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24__seed_102,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,24,24,102,artifact,complete,pair_consistency,pair_consistency,97.504216,98.752108,91.304348,95.348837,89.282103,94.388271,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,433,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6__seed_101,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,6,6,101,artifact,complete,pair_consistency,pair_consistency,86.812816,92.96796,63.700708,78.412538,61.577351,76.339737,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,466,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6__seed_102,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,6,6,102,artifact,complete,pair_consistency,pair_consistency,80.84317,89.679595,54.903943,73.053589,55.611729,73.104146,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,466,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12__seed_101,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,12,12,101,artifact,complete,pair_consistency,pair_consistency,95.885329,97.908938,60.970677,75.682508,61.274014,75.733064,22,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,467,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12__seed_102,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,12,12,102,artifact,complete,pair_consistency,pair_consistency,64.688027,79.814503,55.712841,74.165824,54.095046,72.093023,11,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,467,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18__seed_101,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,18,18,101,artifact,complete,pair_consistency,pair_consistency,93.220911,96.020236,88.877654,94.084934,87.360971,92.9727,26,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,468,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18__seed_102,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,18,18,102,artifact,complete,pair_consistency,pair_consistency,96.121417,98.026981,88.67543,93.680485,86.653185,92.467139,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,468,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24__seed_101,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,24,24,101,artifact,complete,pair_consistency,pair_consistency,95.919056,97.959528,76.845298,87.057634,77.856421,87.664307,30,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,469,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24__seed_102,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,24,24,102,artifact,complete,pair_consistency,pair_consistency,96.492411,98.246206,78.968655,88.0182,77.249747,87.209302,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,469,,,,artifact metrics read from train_eval_summary.json
