config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_12,intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_12__seed_102,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,95.364238,93.874172,45.098039,69.117647,49.019608,67.647059,67,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,61,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10__seed_101,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,10,10,101,artifact,complete,voe_accuracy,voe_accuracy,19.86755,52.980132,15.686275,54.411765,21.568627,57.843137,36,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10/seed_101/layer_10/eval,results/verified_layerwise_probe_configs.csv,82,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10__seed_102,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,10,10,102,artifact,complete,voe_accuracy,voe_accuracy,15.89404,52.483444,15.686275,53.431373,19.607843,54.901961,31,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10/seed_102/layer_10/eval,results/verified_layerwise_probe_configs.csv,82,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20__seed_101,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,20,20,101,artifact,complete,voe_accuracy,voe_accuracy,94.039735,87.748344,50.980392,69.607843,49.019608,70.098039,75,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20/seed_101/layer_20/eval,results/verified_layerwise_probe_configs.csv,83,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20__seed_102,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,20,20,102,artifact,complete,voe_accuracy,voe_accuracy,64.900662,76.490066,47.058824,69.117647,47.058824,68.137255,58,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20/seed_102/layer_20/eval,results/verified_layerwise_probe_configs.csv,83,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30__seed_101,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,30,30,101,artifact,complete,voe_accuracy,voe_accuracy,84.10596,83.940397,58.823529,76.470588,50.980392,74.509804,57,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30/seed_101/layer_30/eval,results/verified_layerwise_probe_configs.csv,84,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30__seed_102,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,30,30,102,artifact,complete,voe_accuracy,voe_accuracy,97.350993,96.854305,56.862745,78.431373,62.745098,75.490196,90,90,false,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30/seed_102/layer_30/eval,results/verified_layerwise_probe_configs.csv,84,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40__seed_101,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,40,40,101,artifact,complete,voe_accuracy,voe_accuracy,96.02649,91.390728,64.705882,75.980392,68.627451,76.470588,56,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40/seed_101/layer_40/eval,results/verified_layerwise_probe_configs.csv,85,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40__seed_102,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,40,40,102,artifact,complete,voe_accuracy,voe_accuracy,75.496689,82.94702,50.980392,71.078431,64.705882,76.960784,42,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40/seed_102/layer_40/eval,results/verified_layerwise_probe_configs.csv,85,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,3,3,101,artifact,complete,voe_accuracy,voe_accuracy,19.205298,48.84106,15.686275,54.411765,7.843137,51.960784,34,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3/seed_101/layer_3/eval,results/verified_layerwise_probe_configs.csv,130,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,3,3,102,artifact,complete,voe_accuracy,voe_accuracy,14.569536,50.827815,15.686275,52.941176,5.882353,45.588235,45,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3/seed_102/layer_3/eval,results/verified_layerwise_probe_configs.csv,130,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,19.86755,50.827815,19.607843,50.980392,11.764706,50,41,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,131,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,74.834437,80.794702,45.098039,70.588235,50.980392,64.215686,68,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,131,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,9,9,101,artifact,complete,voe_accuracy,voe_accuracy,88.741722,88.741722,47.058824,70.588235,54.901961,67.156863,47,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9/seed_101/layer_9/eval,results/verified_layerwise_probe_configs.csv,132,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,9,9,102,artifact,complete,voe_accuracy,voe_accuracy,88.07947,89.569536,47.058824,73.529412,54.901961,70.588235,48,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9/seed_102/layer_9/eval,results/verified_layerwise_probe_configs.csv,132,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12__seed_101,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,88.07947,89.072848,45.098039,64.215686,37.254902,59.803922,41,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,133,,,,artifact metrics read from train_eval_summary.json
intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12__seed_102,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,100,99.006623,47.058824,65.686275,35.294118,59.313725,60,90,true,true,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_backbone_sweep_v1/intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,133,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,3,3,101,artifact,complete,pair_consistency,pair_consistency,62.630691,80.573356,50.556117,72.548028,48.634985,70.677452,23,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3/seed_101/layer_3/eval,results/verified_layerwise_probe_configs.csv,382,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,3,3,102,artifact,complete,pair_consistency,pair_consistency,74.974705,87.234401,51.162791,71.48635,50.65723,70.879676,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3/seed_102/layer_3/eval,results/verified_layerwise_probe_configs.csv,382,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,6,6,101,artifact,complete,pair_consistency,pair_consistency,91.804384,95.767285,75.12639,85.490394,77.047523,86.400404,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,383,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,6,6,102,artifact,complete,pair_consistency,pair_consistency,92.006745,95.969646,72.295248,84.074823,71.587462,83.518706,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,383,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,9,9,101,artifact,complete,pair_consistency,pair_consistency,91.63575,95.801012,83.822042,91.253792,82.305359,90.293225,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9/seed_101/layer_9/eval,results/verified_layerwise_probe_configs.csv,384,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,9,9,102,artifact,complete,pair_consistency,pair_consistency,87.790894,93.709949,82.002022,89.888777,80.889788,88.827098,23,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9/seed_102/layer_9/eval,results/verified_layerwise_probe_configs.csv,384,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,12,12,101,artifact,complete,pair_consistency,pair_consistency,93.423272,96.694772,88.776542,94.236603,89.282103,94.388271,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,385,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,12,12,102,artifact,complete,pair_consistency,pair_consistency,97.875211,98.920742,91.708797,95.449949,89.686552,94.287159,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,385,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,10,10,101,artifact,complete,pair_consistency,pair_consistency,75.042159,86.728499,53.892821,73.154702,54.903943,74.115268,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10/seed_101/layer_10/eval,results/verified_layerwise_probe_configs.csv,406,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,10,10,102,artifact,complete,pair_consistency,pair_consistency,70.725126,84.182125,50.252781,70.728008,48.736097,69.868554,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10/seed_102/layer_10/eval,results/verified_layerwise_probe_configs.csv,406,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,20,20,101,artifact,complete,pair_consistency,pair_consistency,84.586847,91.500843,74.924166,85.490394,76.541962,86.804853,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20/seed_101/layer_20/eval,results/verified_layerwise_probe_configs.csv,407,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,20,20,102,artifact,complete,pair_consistency,pair_consistency,83.001686,90.758853,77.553084,87.310415,75.12639,86.046512,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20/seed_102/layer_20/eval,results/verified_layerwise_probe_configs.csv,407,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,30,30,101,artifact,complete,pair_consistency,pair_consistency,82.765599,90.809444,72.901921,84.125379,70.273003,83.013145,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30/seed_101/layer_30/eval,results/verified_layerwise_probe_configs.csv,408,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,30,30,102,artifact,complete,pair_consistency,pair_consistency,96.323777,98.010118,92.31547,95.803842,90.49545,94.641052,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30/seed_102/layer_30/eval,results/verified_layerwise_probe_configs.csv,408,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40__seed_101,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,40,40,101,artifact,complete,pair_consistency,pair_consistency,94.064081,96.897133,88.574317,93.377149,84.934277,91.456016,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40/seed_101/layer_40/eval,results/verified_layerwise_probe_configs.csv,409,,,,artifact metrics read from train_eval_summary.json
mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40__seed_102,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,40,40,102,artifact,complete,pair_consistency,pair_consistency,95.210793,97.537943,93.326593,96.461072,91.304348,95.298281,30,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_backbone_sweep_v1/mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40/seed_102/layer_40/eval,results/verified_layerwise_probe_configs.csv,409,,,,artifact metrics read from train_eval_summary.json
